match_id,t1,t2,winner,date,0_wr_diff,1_wr_diff,2_wr_diff,3_wr_diff,4_wr_diff,5_wr_diff,6_wr_diff,7_wr_diff,8_wr_diff,9_wr_diff
220290,1034,4915,True,2023-06-11,-0.4571428571428571,0.30000000000000004,0,-0.3333333333333333,0.75,0.25,0.22499999999999998,-0.4285714285714286,0.0,0
237268,17,8304,True,2023-07-19,0.16666666666666669,-1.0,0,-0.3333333333333333,0.0,-0.3333333333333333,-0.6,-0.25,0.09999999999999998,0
329908,624,8304,True,2024-05-03,0.23636363636363633,-0.0357142857142857,-0.41666666666666663,0.0,0.2222222222222222,0.09999999999999998,-0.13636363636363635,0.11904761904761907,0.3142857142857143,0.7272727272727273
183815,1034,6961,True,2023-05-14,-0.33333333333333337,1.0,0,0.0,-0.25,0.08333333333333337,-0.16666666666666669,-0.025000000000000022,-0.7,0
222705,6387,11348,False,2023-07-02,-0.11111111111111116,0.16666666666666663,0,0.0892857142857143,0.2857142857142857,0.19999999999999996,0.033333333333333326,-0.08333333333333337,0.06666666666666665,0
248272,8185,12010,True,2023-08-17,-0.4545454545454546,-0.625,0,0.6,0.6,-0.33333333333333337,-0.3333333333333333,0.6666666666666666,-0.2222222222222222,0
183952,2304,397,True,2023-04-14,0.33333333333333337,0,0,0.0,0.5,0.5,1.0,0.0,0.0,0
314640,2,5248,False,2024-04-23,-0.38636363636363635,0.33333333333333337,0.42857142857142855,-0.27472527472527475,0.047619047619047616,0.0357142857142857,0.2272727272727273,-0.15476190476190482,0.26785714285714285,0.5238095238095237
314306,918,8185,False,2024-04-08,-0.5625,-0.4166666666666667,-0.4,-0.5454545454545454,-0.17142857142857137,-0.06666666666666665,-0.09523809523809523,-0.09523809523809523,-0.3541666666666667,-0.5
247093,2593,5448,True,2023-08-08,0.2666666666666666,0.33333333333333337,0,0.0,0.44642857142857145,1.0,0.12307692307692308,0.0,0.125,0
314626,2355,2406,True,2024-04-08,0.08333333333333331,0.38095238095238093,-0.625,0.0,-0.16666666666666669,0.5,-0.16666666666666669,-0.2142857142857143,-0.35555555555555557,-0.4
314630,2355,7386,True,2024-04-14,0.16666666666666669,0.16666666666666663,-0.5,-0.25,0.0,0.0,-0.09999999999999998,0.11904761904761904,-0.3454545454545454,-1.0
183791,6961,2,True,2023-04-21,-0.33333333333333337,0,0,-0.5,1.0,0.6666666666666666,0.5,0.8,0.7142857142857143,0
248276,624,5248,True,2023-08-24,-0.25,0.43333333333333335,0,-0.17948717948717952,0.7142857142857143,0.0,0.23809523809523808,0.06923076923076932,0.2727272727272727,0
184041,397,2059,True,2023-04-21,-0.33333333333333337,0,0,-0.5,-0.3333333333333333,0.0,-0.6666666666666666,0.0,-1.0,0
183779,188,6961,False,2023-04-08,-0.5,0,0,0.5,-1.0,-0.5,0.5,0.25,-0.8,0
314639,188,120,False,2024-04-22,0.625,-0.025000000000000022,0.3333333333333333,0.26666666666666666,-0.5,-0.041666666666666685,0.381578947368421,0.02777777777777779,0.045454545454545414,0.7777777777777778
173222,2593,397,True,2023-03-31,0.0,0,0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0
318920,474,4915,False,2024-04-11,0.033333333333333326,0.17142857142857137,-0.6666666666666666,-0.25,0.4444444444444444,0.09999999999999998,0.10989010989010989,-0.875,-0.0888888888888889,-0.5
278615,1120,8185,False,2023-10-08,-0.2121212121212121,0.5555555555555556,1.0,-0.045454545454545414,0.016666666666666607,-0.6666666666666666,0.07142857142857145,-0.4666666666666666,0.10000000000000009,0.0
220442,2593,1034,True,2023-06-16,0.16666666666666663,-0.16666666666666674,0,0.4166666666666667,0.125,0.25,0.4714285714285715,-0.625,0.261904761904762,0
184044,7035,8877,False,2023-04-27,0.3333333333333333,0,0,0.0,0.0,-0.5,0.0,-0.5,-0.2,0
283063,397,1184,True,2023-10-29,0.16666666666666674,-0.5,0,-0.5,-0.045454545454545414,0.3333333333333333,-0.6153846153846154,-0.7142857142857143,-0.14285714285714285,-1.0
294182,188,13188,False,2024-01-13,-0.02777777777777779,-0.33333333333333326,0.0,-0.15000000000000002,-0.4777777777777778,0.0,0.0,-0.022222222222222254,-0.04166666666666663,0.8
173220,474,1184,True,2023-03-30,0,0,0,0.5,0.0,0.0,-1.0,-1.0,0,0
296730,5448,918,True,2024-02-18,0.45454545454545453,0.25,1.0,0.5714285714285714,0.0,-1.0,0.22499999999999998,-0.5714285714285714,0.55,-0.5
284660,4050,8304,False,2023-11-26,0.14285714285714285,-0.7142857142857143,1.0,0.13333333333333341,0.33333333333333337,0.06666666666666671,-0.21153846153846156,-0.16666666666666663,0.22222222222222227,0.5
303093,1001,4915,True,2024-02-29,-0.6666666666666666,0.0,-0.33333333333333337,-0.75,0.0,-0.16666666666666669,0.36538461538461536,-0.475,-0.05555555555555558,0.0
314307,17,8304,True,2024-04-09,0.19999999999999996,0.0,0.0714285714285714,-0.3333333333333333,0.2828282828282829,0.2142857142857143,-0.1339285714285714,-0.5,0.2698412698412699,0.5
314644,11058,7386,True,2024-04-27,0.20512820512820512,-0.2571428571428572,-0.19999999999999996,-0.25,-0.06060606060606061,0.2916666666666667,0.17045454545454547,0.33333333333333337,0.2142857142857143,-0.2142857142857143
247094,1034,12010,False,2023-08-08,0.42857142857142855,0.625,0,0.25,0.8,-0.25,-0.5,0.6,0.625,0
184476,8304,918,False,2023-04-17,0.0,0,0,0.6666666666666666,0.3333333333333333,0.5,0.0,-0.6666666666666666,0.5,0
183945,4915,397,True,2023-04-06,-0.33333333333333337,0,0,0.5,0.0,0.5,0.3333333333333333,1.0,1.0,0
173219,8877,397,True,2023-03-29,-1.0,0,0,0,0.0,0,1.0,0.5,0.0,0
295606,188,7386,True,2024-02-16,0.4423076923076923,-0.09999999999999998,-0.16666666666666669,0.35,-0.033333333333333326,-0.25,0.06944444444444442,0.6111111111111112,-0.015873015873015817,0.8333333333333334
183781,1034,2,True,2023-04-09,-1.0,0,0,-1.0,1.0,1.0,0.0,0.5,0.0,0
318928,474,14419,True,2024-04-19,0.6363636363636364,0.5714285714285714,-0.5,0.5,0.4444444444444444,-0.4,0.5714285714285714,0,0.4375,-0.3333333333333333
289452,918,2406,True,2023-12-16,-0.45454545454545453,-0.2857142857142857,-0.8,0.0,-0.2954545454545454,0.5,-0.09999999999999998,0.0714285714285714,-0.425,-0.5
185983,337,11058,False,2023-03-28,0.0,0,0,0.0,-0.3333333333333333,-1.0,0.0,0,-1.0,0
213193,2304,1184,False,2023-05-23,0.33333333333333337,0,0,0,-0.25,0.5714285714285714,-0.04761904761904767,-1.0,0.4,0
314318,6387,278,True,2024-04-20,0.39999999999999997,0.6,0.0,0.41666666666666663,1.0,0.6,0.5,0.9285714285714286,0.0714285714285714,-0.5
167354,1001,5248,False,2023-02-15,0,0,0,0,0,0,0,0,0,0
220441,624,8185,True,2023-06-17,0.0,0.6666666666666667,0,0.06666666666666665,0.33333333333333337,-0.6666666666666666,0.75,-0.012987012987012991,-0.33333333333333337,0
184499,14,8185,False,2023-05-15,-0.0714285714285714,1.0,0,0.25,-0.16666666666666663,-0.6666666666666666,0.75,-0.380952380952381,-1.0,0
183805,6961,2355,True,2023-05-01,0.25,0,0,0.5,1.0,0.6666666666666666,0.5,0.7142857142857143,0.625,0
184054,8877,2593,False,2023-05-11,-0.8,-1.0,0,-1.0,-0.6666666666666667,-0.5,-0.13333333333333341,0.5,-0.55,0
314330,17,878,False,2024-04-29,0.3333333333333333,0.4,-0.4285714285714286,0.0,0.012987012987012991,0.125,0.2763157894736842,-0.23333333333333336,0.15476190476190482,0.5
184477,624,918,True,2023-04-22,0.0,0,0,0.5,0.6666666666666667,-1.0,0.5,0.0,-0.3333333333333333,0
189057,2406,1034,False,2023-05-25,0.23809523809523808,-0.6666666666666667,0,-0.5,-0.30000000000000004,-0.25,-0.3333333333333333,-0.16666666666666663,0.09999999999999998,0
235018,12694,6149,True,2023-07-01,-0.033333333333333326,-0.6666666666666667,0,0.1428571428571429,0.8,-1.0,0.19999999999999996,0.0,0.5,0
289451,1184,17,True,2023-12-16,0.09999999999999998,0.8333333333333334,0,0.16666666666666669,-0.12857142857142856,0.0,0.35,0.5476190476190477,-0.41666666666666663,0.6666666666666666
318919,2059,1001,True,2024-04-10,0.2857142857142857,-0.25,0.0,0.3333333333333333,0.375,-0.4,-0.1282051282051282,-0.4,0.3333333333333333,-0.13333333333333341
289450,2406,2059,False,2023-12-15,0.20454545454545453,0.2857142857142857,0.0,-0.3333333333333333,0.11688311688311687,0.5,0.09523809523809523,0.5,-0.04166666666666663,-0.5
184491,6199,14,False,2023-05-07,0.5,0,0,-0.06666666666666665,-0.16666666666666669,0.25,0.0,-0.3333333333333333,0.3333333333333333,0
183778,2359,1034,True,2023-04-03,0.5,0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0
184048,1184,8877,True,2023-05-04,0.5,0,0,0,0.0,-0.5,0.16666666666666674,0.5,-0.2,0
184519,8185,624,False,2023-05-22,-0.09523809523809523,0.0,0,-0.25,-0.4285714285714286,0.6666666666666666,-0.6666666666666666,0.08333333333333337,0.33333333333333337,0
318932,2593,1184,False,2024-04-25,0.05128205128205121,0.13333333333333341,-0.5,0.2142857142857143,0.2946428571428571,0.6904761904761905,0.20952380952380956,-0.7142857142857143,0.36923076923076925,-0.5714285714285714
220298,8185,5248,False,2023-06-12,-0.015873015873015817,0.06666666666666671,0,-0.0892857142857143,0.45833333333333337,0.6666666666666666,-0.6666666666666666,0.2272727272727273,0.4285714285714286,0
183783,5248,120,False,2023-04-10,1.0,0,0,0.0,-1.0,-0.6666666666666666,0.0,-0.5,-1.0,0
235016,7969,12694,False,2023-06-30,0.25,-0.3333333333333333,0,0.0,-1.0,0,0.4,0.5,-0.75,0
314631,1034,2406,True,2024-04-14,0.12878787878787873,0.2698412698412699,0.4444444444444444,0.25,0.31818181818181823,0.08333333333333337,0.0444444444444444,0.09999999999999998,-0.05555555555555558,0.2666666666666666
183808,188,7386,True,2023-05-06,0.75,0,0,1.0,0.0,-0.5,0.0,0.6000000000000001,0.6666666666666667,0
312767,1120,624,True,2024-03-15,-0.2121212121212121,0.13333333333333341,0.25,-0.16666666666666663,-0.16666666666666663,0.0,-0.21428571428571436,-0.5857142857142856,-0.0535714285714286,-0.30000000000000004
296749,17,878,True,2024-02-21,0.05454545454545451,0.0,1.0,0.0,0.012987012987012991,0.5,-0.04999999999999999,-0.23333333333333336,0.0,0.5
184466,918,8185,False,2023-04-03,-0.5,0,0,-0.5,0.0,-0.6666666666666666,0.0,0.0,-1.0,0
281028,2359,188,True,2023-11-11,-0.6388888888888888,0.09999999999999998,0.5,-0.09999999999999998,0.09523809523809523,0.6666666666666666,-0.3392857142857143,0.12222222222222223,-0.1428571428571429,-0.8
184047,2059,2593,False,2023-05-03,-0.25,0,0,-0.6666666666666667,-0.75,-1.0,-0.08333333333333337,0.0,0.0,0
296736,8185,278,True,2024-02-18,0.5333333333333333,0.45454545454545453,0.25,0.2954545454545454,0.5714285714285714,0.6666666666666666,0.36363636363636365,0.6666666666666666,-0.33333333333333337,0.0
184484,918,17,True,2023-04-30,-1.0,0,0,-0.6,-0.3333333333333333,1.0,-1.0,0.16666666666666669,0.25,0
235029,12694,11479,False,2023-07-03,-0.033333333333333326,-0.25,0,0.5,0.11111111111111116,-0.8,-0.2857142857142857,-0.8333333333333334,0.2333333333333334,0
297257,8185,17,False,2024-02-24,0.0625,0.45454545454545453,0.06666666666666671,0.2121212121212121,-0.1558441558441559,-0.33333333333333337,0.08333333333333337,0.5,0.1875,-0.5
289449,1184,4733,True,2023-12-15,-0.1333333333333333,0.38888888888888895,-0.5555555555555556,0.5,0.10989010989010989,0.0,0.09999999999999998,0.4642857142857143,-0.4642857142857143,-0.5
167355,7386,8304,False,2023-02-15,0,0,0,0,0,0,0,0,0,0
312797,1120,17,False,2024-03-16,-0.23809523809523808,-0.16666666666666663,0.25,0.16666666666666669,-0.2272727272727273,-1.0,0.0,0.033333333333333354,0.22499999999999998,-0.16666666666666669
248280,8185,2593,False,2023-08-20,-0.025974025974025983,-0.45833333333333337,0,-0.1688311688311689,-0.2727272727272727,-0.33333333333333337,-0.4666666666666667,0.6666666666666666,-0.11111111111111105,0
