match_id,t1,t2,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,winner,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,best_odds,worst_odds,date
73849,466,2814,3,5,2,8,4,1,0,True,2,1,4,3,2,0.0,1.0,2022-02-25
285017,12685,11985,9,4,2,8,6,0,1,False,1,2,-4,3,1,0.3975903614457831,0.3464052287581699,2023-11-20
107527,628,3531,3,8,1,0,5,4,2,True,2,1,-3,3,-1,0.6097560975609756,0.6097560975609756,2022-06-19
166335,2,106,7,8,0,6,3,5,4,False,0,2,2,1,2,0.7890295358649789,0.7890295358649789,2023-01-15
99781,2112,4210,5,0,3,2,1,4,8,True,2,1,2,-3,0,0.0,1.0,2022-05-20
299790,15052,14711,2,1,6,5,8,0,9,True,2,0,,-2,-5,0.6060606060606061,0.5780346820809249,2024-03-12
69946,7684,4210,4,1,2,8,3,0,5,True,2,1,,-2,1,0.24390243902439027,0.23809523809523808,2022-02-20
326889,9285,7511,2,9,8,1,6,5,0,False,0,2,-8,2,7,0.09090909090909094,0.03846153846153855,2024-04-30
184985,11708,12391,8,7,5,6,0,4,3,False,0,2,,-5,8,0.0,1.0,2023-03-24
299026,5091,7038,8,1,9,2,5,0,6,False,0,2,-3,-3,-9,0.5475113122171946,0.5475113122171946,2024-02-10
130679,2359,6961,3,2,7,1,4,5,0,False,0,2,,3,1,0.5391705069124424,0.5391705069124424,2022-09-09
216228,4567,4669,1,8,7,3,6,4,0,True,2,1,4,4,-4,0.7936507936507936,0.7142857142857143,2023-06-01
76244,7397,466,2,1,5,3,4,8,0,True,2,1,2,5,5,0.7874015748031495,0.7633587786259541,2022-03-26
298830,12685,14137,9,1,5,0,2,6,8,True,2,1,2,4,2,0.7246376811594204,0.6756756756756757,2024-02-27
124208,2988,8182,2,4,5,3,1,8,0,False,1,2,,0,1,0.6515679442508711,0.6515679442508711,2022-08-13
77786,8127,533,2,4,3,5,0,8,1,True,2,1,,3,3,0.7142857142857143,0.7042253521126761,2022-03-17
314653,188,7386,2,0,6,1,5,9,8,True,2,0,1,2,-7,0.8333333333333334,0.819672131147541,2024-05-05
178624,3136,10700,7,4,3,0,8,6,5,True,2,1,1,5,-2,0.9009009009009008,0.9009009009009008,2023-03-08
299353,14479,8044,8,5,2,0,6,1,9,False,0,2,,2,4,0.35064935064935066,0.35064935064935066,2024-02-16
220451,474,1034,7,1,3,6,0,4,8,False,1,2,,2,-1,0.5515695067264574,0.5238095238095238,2023-06-19
168483,7031,9507,8,4,6,7,0,3,5,True,2,0,,6,-1,0.8264462809917356,0.8264462809917356,2023-02-19
193453,2988,282,6,4,5,0,7,3,8,False,0,2,-1,7,6,0.4219653179190751,0.23664122137404586,2023-04-28
299786,15176,10356,2,8,6,5,0,9,1,False,0,2,,-5,-9,0.7109826589595376,0.6644295302013423,2024-03-11
284216,5944,12010,6,8,9,1,4,0,2,False,0,2,,2,-3,0.13043478260869557,0.09090909090909094,2023-11-05
296734,8304,6199,5,9,8,1,0,2,6,False,0,2,1,0,4,0.574468085106383,0.5454545454545454,2024-02-21
130959,2917,1033,7,5,2,3,0,4,1,True,2,1,6,5,2,0.8620689655172414,0.8620689655172414,2022-08-29
117861,8369,8485,2,0,3,8,4,1,5,True,2,1,5,4,-2,0.6896551724137931,0.6896551724137931,2022-07-17
168282,11707,8099,5,3,2,1,0,4,7,True,2,1,,3,-2,0.7751937984496123,0.7751937984496123,2023-02-01
342361,12685,11981,5,0,6,2,9,8,1,False,1,2,0,-2,1,0.504950495049505,0.4897959183673469,2024-05-10
99557,3136,5366,0,3,1,8,4,2,5,True,2,0,-1,1,2,0.6493506493506493,0.6493506493506493,2022-05-11
210505,6035,10634,7,6,3,1,0,4,8,False,0,2,-1,-4,4,0.35897435897435903,0.35897435897435903,2023-05-14
219595,1224,1211,3,0,7,6,8,4,1,False,0,2,-1,1,-1,0.4252873563218391,0.3548387096774194,2023-06-01
72882,4330,5931,3,0,5,2,1,8,4,True,2,1,-6,6,7,0.0,1.0,2022-02-27
294801,11232,12256,2,9,1,5,0,6,8,True,2,0,-1,3,5,0.5263157894736842,0.47393364928909953,2024-03-09
286645,624,4050,1,0,8,6,9,4,2,True,2,0,0,0,-1,0.9433962264150942,0.8547008547008548,2023-12-07
278905,731,1837,9,1,6,2,8,0,4,False,0,2,0,5,4,0.3827160493827161,0.35897435897435903,2023-10-12
185979,6675,10725,3,8,5,0,7,4,6,True,2,1,,6,3,0.7575757575757576,0.7246376811594204,2023-03-24
337411,11058,120,6,5,9,2,1,0,8,False,1,2,-2,3,6,0.2592592592592593,0.24242424242424243,2024-05-10
123326,6675,188,4,2,1,5,0,3,8,True,2,0,2,1,7,0.4807692307692307,0.4807692307692307,2022-08-06
185887,4733,8030,3,8,6,5,0,4,7,True,2,0,,-3,1,0.0,1.0,2023-03-20
103706,8413,8240,4,5,1,3,8,2,0,True,2,1,5,3,3,0.6493506493506493,0.6493506493506493,2022-06-02
183947,474,8877,7,4,3,5,0,8,6,True,2,0,,-2,-2,0.8547008547008548,0.7575757575757576,2023-04-07
332995,15119,6530,6,1,8,2,5,9,0,False,0,2,-1,2,7,0.31034482758620685,0.31034482758620685,2024-04-21
91583,6461,120,2,3,5,4,0,8,1,False,1,2,,3,3,0.0,1.0,2022-04-20
313816,5214,6882,5,8,2,0,1,9,6,False,0,2,0,9,3,0.696969696969697,0.6666666666666667,2024-04-06
184044,7035,8877,8,5,3,7,0,6,4,False,1,2,,-6,-6,0.7058823529411764,0.5901639344262295,2023-04-27
184515,8185,6199,7,3,6,0,4,8,1,True,2,1,0,4,3,0.8695652173913044,0.8333333333333334,2023-05-20
344448,12679,14467,1,6,5,2,9,8,0,False,1,2,1,-2,-3,0.32432432432432434,0.31506849315068497,2024-05-17
79075,2593,8326,2,0,5,4,3,1,8,True,2,1,2,8,7,0.4504504504504504,0.4504504504504504,2022-03-23
271503,7397,4050,7,8,6,3,1,0,4,True,2,0,1,1,5,0.5780346820809249,0.37037037037037035,2023-09-08
168293,8086,8099,3,2,1,5,0,7,4,True,2,0,-1,-2,-1,0.8,0.8,2023-02-07
50282,4036,6047,1,3,2,5,0,4,8,True,2,0,1,-4,4,0.5076142131979695,0.5076142131979695,2021-11-15
130635,2406,2593,0,3,7,1,5,2,4,False,1,2,,2,-1,0.8307952622673435,0.8307952622673435,2022-09-05
193554,581,9447,3,0,5,7,4,8,6,False,1,2,-1,-4,7,0.07407407407407418,0.03846153846153855,2023-04-13
130955,8369,8483,0,2,7,5,3,1,4,True,2,1,1,-1,-4,0.9345794392523364,0.9345794392523364,2022-08-26
183782,7386,2355,5,4,8,3,0,6,7,True,2,1,,-4,-2,0.6060606060606061,0.591715976331361,2023-04-09
158658,4173,8826,2,3,1,0,4,5,7,True,2,0,4,-2,0,0.6369426751592356,0.6369426751592356,2022-11-28
97222,2348,17,4,2,5,3,0,8,1,False,0,2,-2,4,6,0.0,1.0,2022-05-07
179492,724,11002,6,5,8,3,4,0,7,True,2,0,,-7,0,0.0,1.0,2023-03-01
299626,1124,14470,2,1,6,5,0,9,8,True,2,0,,1,-4,0.6802721088435374,0.625,2024-02-28
349881,11490,2988,9,0,5,2,8,6,1,False,1,2,-1,-2,3,0.3197278911564626,0.2957746478873239,2024-05-20
300504,14941,361,2,0,8,1,6,9,5,False,0,2,,5,-5,0.6296296296296297,0.576271186440678,2024-03-12
109941,4173,3347,0,3,1,2,4,8,5,False,1,2,-1,2,4,0.4117647058823529,0.4117647058823529,2022-07-01
69918,918,797,3,8,5,1,4,2,0,True,2,0,2,7,0,0.0,1.0,2022-02-13
155364,9636,8484,3,7,0,4,5,1,2,False,1,2,-2,2,0,0.3548387096774194,0.3548387096774194,2022-11-05
314918,11836,106,5,0,2,8,6,9,1,True,2,0,1,1,-1,0.6578947368421053,0.44052863436123346,2024-04-10
282937,2,10725,1,8,6,4,0,9,2,True,2,1,,1,6,0.6993006993006994,0.6756756756756757,2023-11-02
106445,2032,9161,2,8,1,5,4,0,3,True,2,0,,9,2,0.6756756756756757,0.6756756756756757,2022-06-18
130630,2355,7397,1,2,3,7,4,5,0,True,2,1,,2,-6,0.684931506849315,0.684931506849315,2022-09-05
99518,3108,8928,5,3,8,1,0,2,4,False,1,2,,-2,5,0.0,1.0,2022-05-14
288470,4733,13368,1,2,9,4,0,6,8,True,2,1,5,2,1,0.8695652173913044,0.8695652173913044,2023-12-02
121462,1184,3347,0,5,1,2,8,4,3,True,2,0,,7,5,0.7633587786259541,0.7633587786259541,2022-07-31
159648,7397,466,0,4,7,1,3,2,5,False,1,2,4,3,-1,0.5594713656387665,0.5594713656387665,2022-12-02
341822,8877,1184,2,1,0,8,9,5,6,False,0,2,-2,-1,2,0.5348837209302326,0.45945945945945954,2024-05-10
161215,120,2059,0,2,1,5,3,7,4,True,2,0,,0,1,0.6289308176100629,0.6289308176100629,2022-12-10
183793,2355,120,7,6,5,4,8,0,3,False,1,2,,-8,-2,0.2857142857142857,0.26470588235294124,2023-04-22
325996,13849,8448,9,8,2,1,6,5,0,True,2,1,,4,2,0.5617977528089888,0.5128205128205129,2024-04-30
299030,8044,14478,1,5,2,0,6,9,8,True,2,1,,4,0,0.7462686567164178,0.7462686567164178,2024-02-11
299763,10356,13977,2,5,6,8,0,1,9,False,0,2,,-1,1,0.2957746478873239,0.2907801418439716,2024-02-27
324722,8904,8369,9,1,5,8,2,6,0,False,0,2,1,-5,5,0.16666666666666663,0.09090909090909094,2024-04-25
193438,277,6869,6,8,5,7,0,4,3,True,2,0,6,6,-2,0.9615384615384615,0.9433962264150942,2023-04-14
297054,8030,14819,9,6,1,8,0,5,1,True,2,0,,-6,-8,0.7299270072992701,0.7299270072992701,2024-02-14
68292,5366,3136,5,8,2,1,3,4,0,False,1,2,0,3,3,0.5614035087719298,0.5192307692307693,2022-02-18
284660,4050,8304,9,1,8,0,4,2,6,False,1,2,1,3,3,0.5,0.4565217391304348,2023-11-26
99773,4050,7397,1,0,3,2,5,8,4,False,0,2,-2,-1,2,0.14529914529914523,0.14529914529914523,2022-05-15
324726,14819,4733,2,6,8,9,5,0,1,False,0,2,-2,-9,6,0.05660377358490576,0.019607843137254943,2024-05-01
68294,6199,3136,1,2,3,8,0,4,5,False,1,2,,-2,5,0.6932515337423313,0.6363636363636364,2022-02-11
299591,2988,2934,2,6,1,5,8,9,0,False,1,2,-4,3,9,0.2592592592592593,0.24242424242424243,2024-03-08
77815,4894,6946,5,0,1,8,4,2,3,True,2,0,,1,1,0.8620689655172414,0.8620689655172414,2022-03-24
178642,11947,7312,8,5,6,4,7,0,3,False,1,2,,6,5,0.2957746478873239,0.2957746478873239,2023-03-10
235024,6538,3531,1,6,7,8,4,3,0,True,2,1,,2,8,0.28901734104046245,0.25,2023-07-02
155944,1267,7511,1,7,5,2,0,4,3,True,2,0,,11,10,0.8849557522123894,0.8849557522123894,2022-11-15
296987,10417,11479,0,1,8,2,5,9,6,False,0,2,,6,0,0.0990990990990992,0.09090909090909094,2024-02-10
99766,6665,7397,3,8,0,1,5,4,2,False,1,2,,1,0,0.0825688073394496,0.0825688073394496,2022-05-13
188312,8925,11293,8,7,5,6,4,0,3,False,1,2,1,3,-2,0.7474747474747474,0.7474747474747474,2023-03-29
193456,2988,283,5,8,3,4,6,0,7,True,2,0,1,3,-2,0.8264462809917356,0.78125,2023-05-03
221300,8240,12150,6,0,3,1,7,4,8,True,2,0,2,10,7,0.0,1.0,2023-06-07
99625,3136,4150,1,5,2,0,4,8,3,True,2,1,-1,1,0,0.5076142131979695,0.5076142131979695,2022-05-20
130628,533,7397,0,7,1,2,5,3,4,True,2,0,,-1,-2,0.7092198581560284,0.7092198581560284,2022-09-03
295192,4572,4567,4,6,2,8,1,0,9,False,1,2,-5,-1,-4,0.3006993006993006,0.2857142857142857,2024-01-22
297007,12489,11479,9,2,8,0,5,1,6,False,0,2,,5,10,0.0990990990990992,0.07407407407407418,2024-04-07
184032,2,2406,0,3,6,7,8,4,1,True,2,1,1,-1,-1,0.5128205128205129,0.49504950495049505,2023-05-18
300516,14809,14799,5,9,8,2,1,6,0,True,2,0,1,1,-1,0.6329113924050632,0.6060606060606061,2024-03-01
184041,397,2059,8,3,7,5,0,4,6,True,2,0,,-8,1,0.2638522427440633,0.2173913043478261,2023-04-21
295224,13558,5310,0,8,6,2,5,1,9,True,2,0,,3,1,0.6211180124223602,0.5747126436781609,2024-03-09
76208,466,7987,5,1,8,3,4,0,2,True,2,0,,7,2,0.8333333333333334,0.8333333333333334,2022-03-16
184056,7035,1001,1,8,7,4,3,6,0,True,2,1,-2,-8,-4,0.4672897196261682,0.45454545454545453,2023-05-12
279104,11985,11328,6,9,1,2,8,4,0,True,2,0,-1,0,-2,0.4065040650406504,0.4065040650406504,2023-10-24
295214,4396,6132,5,1,0,2,6,9,8,False,1,2,-1,-4,-1,0.4897959183673469,0.4565217391304348,2024-02-18
71623,8088,8185,3,1,5,8,2,0,4,False,0,2,,-1,7,0.0,1.0,2022-02-27
70289,6946,243,2,4,5,3,0,8,1,True,2,1,,2,-2,0.42372881355932207,0.42372881355932207,2022-02-20
184037,1001,474,6,7,0,4,8,3,5,False,0,2,-1,-5,-2,0.16666666666666663,0.15966386554621848,2023-04-19
248279,12010,1120,6,0,3,7,8,1,4,False,1,2,-10,-2,2,0.19999999999999996,0.1071428571428572,2023-08-18
167792,466,8422,5,0,1,4,7,2,3,True,2,0,4,3,6,0.8928571428571428,0.8928571428571428,2023-01-27
77430,8185,2554,2,8,3,5,1,0,4,True,2,1,5,6,3,0.9433962264150942,0.9345794392523364,2022-03-18
103215,466,8422,8,3,1,4,0,5,2,True,2,0,2,5,-7,0.9433962264150942,0.9433962264150942,2022-05-28
67032,106,8852,5,2,1,3,4,0,8,True,2,0,,3,0,0.0,1.0,2022-01-27
169309,1471,6193,2,7,3,0,5,1,4,False,0,2,-6,5,5,0.45945945945945954,0.45945945945945954,2023-01-31
99788,623,7397,1,4,3,8,5,0,2,False,0,2,-1,3,8,0.09090909090909094,0.09090909090909094,2022-05-22
342358,11328,12685,5,0,8,2,1,6,9,True,2,0,2,8,1,0.7575757575757576,0.7518796992481203,2024-05-09
319788,12010,13576,2,8,0,9,5,6,1,True,2,0,,-4,-2,0.684931506849315,0.6666666666666666,2024-04-28
295230,4686,5310,2,8,9,1,5,0,6,True,2,1,9,5,0,0.8547008547008548,0.8064516129032259,2024-03-11
167053,6946,11195,5,6,0,4,7,3,8,True,2,1,,-2,-1,0.591715976331361,0.591715976331361,2023-03-08
184500,6199,918,7,8,3,0,4,6,1,True,2,0,,-1,3,0.6060606060606061,0.5813953488372093,2023-05-15
296731,6199,8304,5,1,8,6,2,0,9,False,0,2,1,6,-2,0.6296296296296297,0.5918367346938775,2024-02-18
101880,2542,2554,1,4,3,5,1,8,0,True,2,1,3,2,-1,0.7299270072992701,0.7299270072992701,2022-06-06
158672,8826,6538,1,5,3,7,4,2,0,False,0,2,-4,-4,3,0.13043478260869557,0.13043478260869557,2022-11-29
99071,7391,4894,1,5,3,2,8,4,0,True,2,1,2,4,0,0.6622516556291391,0.6622516556291391,2022-05-21
274905,8044,11780,2,9,4,1,8,6,0,True,2,0,,4,0,0.8,0.8,2023-09-23
101746,8485,2917,0,1,2,4,8,5,3,False,1,2,,1,3,0.0,1.0,2022-05-19
84648,8127,2355,2,8,5,3,0,1,4,True,2,0,,1,1,0.7194244604316548,0.6896551724137931,2022-04-12
235566,12685,11980,1,8,3,7,6,4,0,True,2,0,,-2,2,0.8403361344537815,0.8403361344537815,2023-07-03
189026,11675,8375,3,6,5,4,0,8,7,False,1,2,,-4,4,0.24242424242424243,0.21259842519685046,2023-03-31
99617,878,5366,0,5,3,1,2,8,4,False,1,2,-2,1,2,0.27007299270072993,0.27007299270072993,2022-05-15
77432,2542,8086,3,5,1,2,4,0,8,True,2,1,2,2,-1,0.9345794392523364,0.9345794392523364,2022-03-19
300589,1470,6159,9,2,1,5,8,0,6,True,2,0,3,9,2,0.6493506493506493,0.6289308176100629,2024-03-05
295217,4572,9077,5,0,1,9,2,6,8,True,2,0,-3,-1,-3,0.45454545454545453,0.4484304932735426,2024-02-19
67362,1615,1034,0,3,4,5,2,8,1,False,0,2,,4,5,0.2857142857142857,0.2857142857142857,2022-01-30
324721,8904,8030,9,1,6,8,2,0,5,False,0,2,5,-5,6,0.1869918699186992,0.15966386554621848,2024-04-24
167843,4050,6665,0,5,6,8,7,3,4,True,2,0,3,3,2,0.0,1.0,2023-02-18
68286,3136,5366,1,2,8,3,4,0,5,False,1,2,1,4,4,0.3827160493827161,0.3788819875776398,2022-02-10
186409,11981,731,6,8,3,5,0,4,7,False,0,2,,5,5,0.35064935064935066,0.35064935064935066,2023-03-23
99720,188,2,8,3,1,2,4,0,5,True,2,0,-8,-6,-5,0.7299270072992701,0.7299270072992701,2022-06-12
193904,11707,11060,4,6,3,0,8,7,5,True,2,0,2,-2,0,0.5847953216374269,0.4424778761061947,2023-04-20
193283,11135,7313,4,7,3,0,1,8,6,False,0,2,-2,-2,6,0.0,1.0,2023-05-17
170375,11238,11276,7,0,2,1,4,3,5,True,2,0,,1,2,0.0,1.0,2023-02-08
94346,120,17,5,3,2,4,1,8,0,True,2,1,2,2,5,0.0,1.0,2022-04-30
185898,8484,1033,4,5,8,3,6,7,0,False,0,2,-4,3,3,0.27007299270072993,0.27007299270072993,2023-04-02
101869,2554,8185,8,5,3,4,2,1,0,False,0,2,-6,6,3,0.029126213592232997,0.029126213592232997,2022-05-29
155857,8484,1033,0,4,3,5,1,2,7,False,0,2,-2,0,6,0.2907801418439716,0.2907801418439716,2022-11-12
199038,8587,4330,6,3,5,7,0,4,8,False,0,2,,-2,7,0.0,1.0,2023-04-19
271686,12474,13635,1,8,3,7,0,6,4,True,2,0,,-6,0,0.0,1.0,2023-09-15
314317,17,8185,6,2,9,5,1,0,8,False,1,2,0,3,5,0.6415770609318996,0.54337899543379,2024-04-20
112602,474,397,3,4,8,1,5,0,2,True,2,0,5,0,-3,0.8130081300813008,0.8130081300813008,2022-08-08
284230,1119,1108,8,0,9,1,6,4,2,False,0,2,2,-2,2,0.4252873563218391,0.4252873563218391,2023-11-10
66889,1958,4733,2,8,3,1,5,4,0,False,0,2,,-2,-3,0.5370370370370371,0.3788819875776398,2022-01-28
212534,6675,11058,7,8,6,3,1,0,4,True,2,0,1,3,-5,0.8547008547008548,0.819672131147541,2023-06-07
99783,4210,4050,2,1,3,8,4,0,5,True,2,1,-1,0,2,0.33112582781456956,0.33112582781456956,2022-05-21
144964,6530,9408,0,5,3,1,7,4,2,True,2,0,1,8,6,0.7692307692307692,0.7692307692307692,2022-10-01
220452,624,1120,4,7,0,1,8,3,6,True,2,1,1,5,4,0.39370078740157477,0.35714285714285715,2023-06-20
300497,364,14941,9,2,5,1,0,6,8,False,1,2,,2,6,0.6296296296296297,0.5555555555555556,2024-02-28
209348,7969,6035,3,4,1,0,7,6,8,True,2,0,2,-1,-1,0.0,1.0,2023-05-13
71618,2554,8185,5,1,3,8,2,0,4,False,0,2,-3,4,4,0.00990099009900991,0.00990099009900991,2022-02-25
340948,6985,13232,5,9,8,1,2,0,6,True,2,1,-2,2,-1,0.7575757575757576,0.7246376811594204,2024-05-15
274407,1120,11328,0,4,2,8,9,6,1,True,2,0,3,3,-2,0.8928571428571428,0.8547008547008548,2023-09-28
106162,283,516,3,1,4,8,5,2,0,False,0,2,0,8,6,0.0,1.0,2022-06-10
314318,6387,278,5,9,1,2,6,8,0,True,2,1,1,-7,-6,0.5405405405405405,0.5,2024-04-20
89215,7040,3351,1,2,8,4,3,5,0,False,1,2,,-2,-4,0.6815286624203822,0.6815286624203822,2022-05-14
294036,8946,876,6,8,2,9,4,1,0,False,0,2,0,3,-7,0.736842105263158,0.6978851963746224,2024-01-25
104536,4811,7969,3,8,2,5,4,0,1,False,0,2,-6,-10,8,0.0,1.0,2022-05-30
305337,9545,7969,8,9,5,1,0,6,2,False,1,2,-2,7,10,0.31034482758620685,0.3006993006993006,2024-02-27
103050,1464,7969,5,1,3,8,2,0,4,False,0,2,-5,1,4,0.23076923076923084,0.23076923076923084,2022-05-26
312800,11328,6961,8,0,6,1,2,9,5,False,0,2,,1,2,0.15254237288135586,0.12280701754385959,2024-03-17
161210,2355,6882,4,5,3,7,2,1,0,True,2,0,,-7,1,0.4504504504504504,0.4504504504504504,2022-12-09
106913,7397,6199,5,3,1,8,4,2,0,False,1,2,,8,6,0.6296296296296297,0.6296296296296297,2022-06-23
277012,13659,9547,9,2,8,1,0,4,6,False,0,2,-1,2,2,0.28057553956834524,0.28057553956834524,2023-10-05
186406,12010,4462,0,5,8,4,6,7,3,False,0,2,,5,4,0.0,1.0,2023-03-22
319790,13790,13576,2,8,1,5,6,0,9,False,0,2,,-2,-6,0.574468085106383,0.5454545454545454,2024-05-03
295231,4567,6132,1,2,5,9,0,6,8,True,2,0,-1,1,0,0.6578947368421053,0.5649717514124294,2024-03-12
235365,4915,7035,4,3,1,7,6,8,0,False,0,2,-2,-5,-2,0.7727272727272727,0.75669099756691,2023-07-20
193899,11707,11348,5,6,3,0,4,8,7,False,0,2,-3,-1,6,0.23076923076923084,0.21259842519685046,2023-04-14
106446,4210,3107,8,0,3,5,1,2,4,False,0,2,,-1,4,0.7126436781609196,0.7126436781609196,2022-06-16
341819,1184,1001,2,1,0,5,8,6,9,False,0,2,-1,6,2,0.5169082125603864,0.4974874371859297,2024-05-09
154179,4330,2112,3,2,7,5,4,1,0,True,2,0,,1,2,0.7194244604316548,0.7194244604316548,2022-10-25
299750,3136,7031,1,2,6,0,8,5,9,False,0,2,1,-1,-3,0.5652173913043478,0.5370370370370371,2024-02-14
327269,7932,14467,5,1,6,2,9,8,0,False,0,2,7,0,-5,0.6212121212121212,0.6078431372549019,2024-04-20
168998,11058,10725,3,5,6,6,4,8,0,True,2,0,,2,0,0.7575757575757576,0.7575757575757576,2023-02-28
123088,8369,8484,2,5,7,0,4,3,1,True,2,0,0,4,-1,0.8333333333333334,0.8333333333333334,2022-07-30
69016,397,3531,3,5,1,2,8,4,0,True,2,1,,-2,1,0.3067484662576687,0.3067484662576687,2022-03-13
277429,13232,13747,0,6,9,8,1,4,2,False,0,2,,2,2,0.0,1.0,2023-10-08
166042,6400,685,1,0,3,5,4,7,2,False,1,2,,-4,2,0.3670886075949368,0.3670886075949368,2023-01-31
298247,13232,5038,2,6,0,1,5,8,9,False,0,2,-2,8,9,0.0,1.0,2024-02-02
112328,1209,628,3,8,4,5,2,0,1,False,1,2,-6,-4,-3,0.3464052287581699,0.3464052287581699,2022-07-16
167796,8925,2814,7,1,2,4,0,5,3,False,1,2,-3,8,-1,0.3421052631578947,0.3421052631578947,2023-01-29
130135,9138,9559,4,2,7,3,0,5,1,False,0,2,0,9,1,0.35897435897435903,0.35897435897435903,2022-08-19
193906,8086,11348,5,0,8,6,7,3,4,False,0,2,-3,-1,6,0.7830802603036877,0.22480620155038766,2023-04-21
106917,466,7397,3,8,4,2,5,1,0,False,1,2,-3,2,6,0.180327868852459,0.180327868852459,2022-06-24
69007,397,4567,3,0,1,2,5,8,4,True,2,0,-2,1,2,0.47846889952153115,0.47846889952153115,2022-03-05
204413,1837,12010,7,0,4,6,3,8,1,False,1,2,,7,8,0.6710526315789473,0.6710526315789473,2023-05-11
299650,15117,15073,8,0,5,6,2,9,1,True,2,0,,1,-7,0.9523809523809523,0.9090909090909091,2024-03-27
349205,4173,14529,5,6,9,2,0,8,1,False,0,2,,-2,1,0.6491228070175439,0.6296296296296297,2024-05-20
188338,466,2814,6,1,3,4,8,7,0,True,2,0,1,3,5,0.6451612903225806,0.6134969325153374,2023-05-23
275688,4733,1033,9,0,8,4,2,1,6,True,2,1,-2,4,2,0.6060606060606061,0.5813953488372093,2023-09-28
348918,13370,15703,6,9,0,5,2,8,1,True,2,0,,-3,-2,0.0,1.0,2024-05-17
164086,5214,7038,8,5,6,3,7,0,4,False,0,2,-2,2,4,0.4444444444444444,0.4444444444444444,2023-02-26
99841,8993,4680,3,8,2,4,0,1,5,True,2,0,,0,-9,0.0,1.0,2022-05-12
179418,363,361,6,7,8,0,3,5,4,False,1,2,1,-1,-8,0.7474747474747474,0.7474747474747474,2023-03-16
295609,188,7386,8,2,5,6,1,0,9,False,0,2,3,-4,3,0.6336996336996337,0.6212121212121212,2024-02-25
193648,4330,5931,5,4,6,3,7,0,8,True,2,0,10,10,1,0.1953125,0.1953125,2023-04-07
103219,1110,466,2,4,0,5,1,3,8,True,2,0,-2,6,6,0.49751243781094534,0.49751243781094534,2022-05-29
99697,533,1034,5,3,0,4,1,8,2,True,2,0,5,9,10,0.53475935828877,0.53475935828877,2022-05-22
248273,5248,1120,4,1,3,6,0,8,7,True,2,1,,1,6,0.6329113924050632,0.5952380952380952,2023-08-17
295232,9077,4396,0,8,2,6,1,9,5,True,2,0,-1,-3,-6,0.7299270072992701,0.6493506493506493,2024-03-12
314543,4733,8484,0,1,2,8,5,9,6,True,2,0,4,1,-4,0.8264462809917356,0.7692307692307692,2024-03-15
340956,11001,11836,5,8,1,9,0,2,6,False,0,2,1,6,3,0.7409326424870466,0.6598639455782314,2024-05-18
155922,4210,4150,5,7,2,1,3,4,0,True,2,0,-1,3,4,0.5681818181818182,0.5681818181818182,2022-11-14
314902,10725,14822,5,1,2,9,8,0,6,True,2,0,,3,3,0.8928571428571428,0.8474576271186441,2024-03-28
318852,11348,14565,6,8,9,1,5,0,2,True,2,0,2,-3,-2,0.684931506849315,0.6329113924050632,2024-04-03
130626,6961,5448,2,5,7,3,1,0,4,True,2,0,2,2,1,0.7575757575757576,0.7575757575757576,2022-09-07
220842,282,4330,3,4,6,7,1,8,0,True,2,0,,6,2,0.7142857142857143,0.5952380952380952,2023-07-07
72324,466,3437,2,5,4,1,0,3,8,True,2,0,,5,4,0.0,1.0,2022-02-23
166045,685,11479,2,7,3,1,4,5,0,False,0,2,,2,7,0.23076923076923084,0.23076923076923084,2023-02-05
99772,623,4993,5,3,4,2,0,8,1,True,2,1,1,0,1,0.6756756756756757,0.6756756756756757,2022-05-14
194331,11275,10400,3,5,6,7,8,0,4,False,1,2,-3,-5,1,0.0,1.0,2023-04-11
214828,2814,1110,3,8,7,1,4,6,0,False,0,2,-2,-2,-2,0.5850622406639004,0.4444444444444444,2023-06-02
195700,8904,1033,6,3,4,5,8,0,7,True,2,0,2,3,2,0.8264462809917356,0.8264462809917356,2023-04-16
111518,1120,1224,3,2,4,0,1,5,8,True,2,0,-1,6,-1,0.7633587786259541,0.7633587786259541,2022-07-02
272937,8044,7038,4,9,2,8,0,6,1,True,2,0,3,1,-2,0.9433962264150942,0.9345794392523364,2023-09-17
204427,11981,11985,6,0,1,4,8,7,3,False,1,2,,-2,4,0.0,1.0,2023-05-06
238285,13342,8240,3,0,7,1,6,4,7,False,0,2,-2,5,9,0.04761904761904767,0.04761904761904767,2023-07-27
175208,2755,9762,4,3,0,8,7,6,5,True,2,1,0,5,5,0.5780346820809249,0.5780346820809249,2023-02-25
294797,12514,15010,2,8,6,1,0,5,9,True,2,0,,-4,-3,0.6802721088435374,0.6060606060606061,2024-03-02
89223,624,8971,2,1,3,8,5,0,4,True,2,0,,6,3,0.9900990099009901,0.9900990099009901,2022-05-19
159647,4993,4210,5,1,7,2,3,4,0,False,0,2,2,0,1,0.23664122137404586,0.23664122137404586,2022-12-02
165110,9658,11201,1,3,7,2,5,4,0,True,2,0,,5,4,0.0,1.0,2023-01-10
294068,14429,8996,0,9,9,5,1,2,6,True,2,0,-2,-1,-2,0.6329113924050632,0.4694835680751174,2024-03-13
69882,533,5248,3,4,0,8,1,2,5,True,2,0,2,5,2,0.9259259259259258,0.8064516129032259,2022-02-13
